Date: 01-03-22
Time: 20:13:53

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .1000
First vertex potential (V) = .0000
Second vertex potential (V) = .6000
Step potential (V) = .00030
Scan rate (V/s) = .05000
Equilibration time (s) = 
Number of Data Points =  3932 

 Potential	  Scan 1   	  Scan 2   	  Scan 3   	
 0.272217	-4.372559E-07	-4.680176E-07	-4.592285E-07
 0.271912	-4.229736E-07	-4.504395E-07	-4.438477E-07
 0.271606	-4.427490E-07	-4.614258E-07	-4.548340E-07
 0.271301	-4.515381E-07	-4.625244E-07	-4.603272E-07
 0.270996	-4.526367E-07	-4.768067E-07	-4.724121E-07
 0.270691	-4.383545E-07	-4.548340E-07	-4.482422E-07
 0.270386	-4.416504E-07	-4.746094E-07	-4.680176E-07
 0.270081	-4.438477E-07	-4.691162E-07	-4.581299E-07
 0.269775	-4.515381E-07	-4.855957E-07	-4.636231E-07
 0.269470	-4.548340E-07	-4.746094E-07	-4.669190E-07
 0.269165	-4.570313E-07	-4.899902E-07	-4.779053E-07
 0.268860	-4.504395E-07	-4.779053E-07	-4.713135E-07
 0.268555	-4.746094E-07	-4.987793E-07	-4.844971E-07
 0.268250	-4.592285E-07	-4.910889E-07	-4.691162E-07
 0.267944	-4.691162E-07	-4.844971E-07	-4.735108E-07
 0.267639	-4.669190E-07	-4.779053E-07	-4.724121E-07
 0.267334	-4.855957E-07	-4.987793E-07	-4.943848E-07
 0.267029	-4.636231E-07	-4.888916E-07	-4.801026E-07
 0.266724	-4.757080E-07	-4.965820E-07	-4.965820E-07
 0.266418	-4.833985E-07	-4.998779E-07	-4.943848E-07
 0.266113	-4.899902E-07	-5.141602E-07	-5.053711E-07
 0.265808	-4.603272E-07	-4.965820E-07	-4.866944E-07
 0.265503	-4.877930E-07	-5.031738E-07	-5.020752E-07
 0.265198	-4.757080E-07	-5.152588E-07	-5.020752E-07
 0.264893	-4.899902E-07	-5.284424E-07	-5.086670E-07
 0.264587	-4.822998E-07	-5.086670E-07	-5.009766E-07
 0.264282	-5.020752E-07	-5.218506E-07	-5.196533E-07
 0.263977	-4.976807E-07	-5.185547E-07	-5.108643E-07
 0.263672	-5.108643E-07	-5.240479E-07	-5.130615E-07
 0.263367	-4.943848E-07	-5.196533E-07	-5.064697E-07
 0.263062	-5.020752E-07	-5.196533E-07	-5.240479E-07
 0.262756	-4.987793E-07	-5.240479E-07	-5.097656E-07
 0.262451	-5.284424E-07	-5.482178E-07	-5.273438E-07
 0.262146	-4.954834E-07	-5.306397E-07	-5.185547E-07
 0.261841	-5.064697E-07	-5.328369E-07	-5.372315E-07
 0.261536	-5.163574E-07	-5.372315E-07	-5.207520E-07
 0.261230	-5.350342E-07	-5.646973E-07	-5.493164E-07
 0.260925	-5.163574E-07	-5.339356E-07	-5.251465E-07
 0.260620	-5.306397E-07	-5.504151E-07	-5.339356E-07
 0.260315	-5.350342E-07	-5.515137E-07	-5.438233E-07
 0.260010	-5.438233E-07	-5.646973E-07	-5.581055E-07
 0.259705	-5.218506E-07	-5.526123E-07	-5.372315E-07
 0.259399	-5.460205E-07	-5.657959E-07	-5.657959E-07
 0.259094	-5.306397E-07	-5.679932E-07	-5.537110E-07
 0.258789	-5.537110E-07	-5.789795E-07	-5.657959E-07
 0.258484	-5.317383E-07	-5.559082E-07	-5.416260E-07
 0.258179	-5.515137E-07	-5.833740E-07	-5.712891E-07
 0.257874	-5.383301E-07	-5.679932E-07	-5.657959E-07
 0.257568	-5.745850E-07	-5.833740E-07	-5.723877E-07
 0.257263	-5.592041E-07	-5.723877E-07	-5.592041E-07
 0.256958	-5.592041E-07	-5.932617E-07	-5.822754E-07
 0.256653	-5.756836E-07	-5.756836E-07	-5.668945E-07
 0.256348	-5.844727E-07	-6.042481E-07	-6.031494E-07
 0.256042	-5.625000E-07	-5.745850E-07	-5.734863E-07
 0.255737	-5.712891E-07	-5.910645E-07	-5.888672E-07
 0.255432	-5.701904E-07	-5.965576E-07	-5.910645E-07
 0.255127	-5.976563E-07	-6.185303E-07	-6.196289E-07
 0.254822	-5.679932E-07	-5.899658E-07	-5.844727E-07
 0.254517	-5.987549E-07	-6.185303E-07	-6.130371E-07
 0.254211	-6.031494E-07	-6.141358E-07	-6.097412E-07
 0.253906	-6.086426E-07	-6.284180E-07	-6.141358E-07
 0.253601	-5.778809E-07	-5.910645E-07	-5.899658E-07
 0.253296	-6.196289E-07	-6.273194E-07	-6.064453E-07
 0.252991	-6.020508E-07	-6.251221E-07	-6.119385E-07
 0.252686	-6.251221E-07	-6.306153E-07	-6.229248E-07
 0.252380	-6.042481E-07	-6.207276E-07	-6.086426E-07
 0.252075	-6.240235E-07	-6.481934E-07	-6.295166E-07
 0.251770	-6.053467E-07	-6.350098E-07	-6.196289E-07
 0.251465	-6.372071E-07	-6.514893E-07	-6.427002E-07
 0.251160	-6.152344E-07	-6.361084E-07	-6.284180E-07
 0.250854	-6.295166E-07	-6.481934E-07	-6.427002E-07
 0.250549	-6.339112E-07	-6.514893E-07	-6.350098E-07
 0.250244	-6.558838E-07	-6.734619E-07	-6.613770E-07
 0.249939	-6.317139E-07	-6.514893E-07	-6.448975E-07
 0.249634	-6.525879E-07	-6.635742E-07	-6.558838E-07
 0.249329	-6.525879E-07	-6.602783E-07	-6.580811E-07
 0.249023	-6.745606E-07	-6.888428E-07	-6.822510E-07
 0.248718	-6.350098E-07	-6.481934E-07	-6.448975E-07
 0.248413	-6.646729E-07	-6.756592E-07	-6.712647E-07
 0.248108	-6.646729E-07	-6.811524E-07	-6.635742E-07
 0.247803	-6.789551E-07	-6.899414E-07	-6.800537E-07
 0.247498	-6.613770E-07	-6.811524E-07	-6.580811E-07
 0.247192	-6.954346E-07	-7.053223E-07	-6.943360E-07
 0.246887	-6.657715E-07	-6.998291E-07	-6.833496E-07
 0.246582	-7.031250E-07	-7.108155E-07	-7.042237E-07
 0.246277	-6.822510E-07	-6.943360E-07	-6.800537E-07
 0.245972	-6.976319E-07	-7.064209E-07	-7.053223E-07
 0.245667	-6.943360E-07	-7.009278E-07	-6.888428E-07
 0.245361	-7.196045E-07	-7.338867E-07	-7.261963E-07
 0.245056	-6.987305E-07	-7.130127E-07	-7.020264E-07
 0.244751	-7.042237E-07	-7.371826E-07	-7.207031E-07
 0.244446	-7.239990E-07	-7.218018E-07	-7.196045E-07
 0.244141	-7.415772E-07	-7.646485E-07	-7.404785E-07
 0.243835	-6.998291E-07	-7.207031E-07	-7.064209E-07
 0.243530	-7.272949E-07	-7.426758E-07	-7.229004E-07
 0.243225	-7.283936E-07	-7.349854E-07	-7.229004E-07
 0.242920	-7.448731E-07	-7.646485E-07	-7.470703E-07
 0.242615	-7.239990E-07	-7.327881E-07	-7.097168E-07
 0.242310	-7.602539E-07	-7.668457E-07	-7.492676E-07
 0.242004	-7.536621E-07	-7.547608E-07	-7.448731E-07
 0.241699	-7.734375E-07	-7.712403E-07	-7.668457E-07
 0.241394	-7.371826E-07	-7.470703E-07	-7.459717E-07
 0.241089	-7.690430E-07	-7.866211E-07	-7.690430E-07
 0.240784	-7.514649E-07	-7.668457E-07	-7.613526E-07
 0.240479	-7.932129E-07	-7.965088E-07	-7.877198E-07
 0.240173	-7.679444E-07	-7.833252E-07	-7.624512E-07
 0.239868	-7.888184E-07	-8.063965E-07	-7.833252E-07
 0.239563	-7.855225E-07	-7.866211E-07	-7.723389E-07
 0.239258	-8.184815E-07	-8.272705E-07	-8.151856E-07
 0.238953	-7.701416E-07	-7.877198E-07	-7.646485E-07
 0.238647	-7.910156E-07	-8.009033E-07	-7.877198E-07
 0.238342	-7.987061E-07	-8.031006E-07	-7.866211E-07
 0.238037	-8.162842E-07	-8.470459E-07	-8.206787E-07
 0.237732	-7.921143E-07	-7.976074E-07	-7.899170E-07
 0.237427	-8.261719E-07	-8.360596E-07	-8.195801E-07
 0.237122	-8.162842E-07	-8.426514E-07	-8.151856E-07
 0.236816	-8.492432E-07	-8.624268E-07	-8.481446E-07
 0.236511	-8.129883E-07	-8.195801E-07	-8.009033E-07
 0.236206	-8.448487E-07	-8.558350E-07	-8.437500E-07
 0.235901	-8.272705E-07	-8.393555E-07	-8.250733E-07
 0.235596	-8.668213E-07	-8.745117E-07	-8.547364E-07
 0.235291	-8.426514E-07	-8.470459E-07	-8.327637E-07
 0.234985	-8.745117E-07	-8.767090E-07	-8.624268E-07
 0.234680	-8.536377E-07	-8.635254E-07	-8.415528E-07
 0.234375	-9.019776E-07	-9.019776E-07	-8.920899E-07
 0.234070	-8.327637E-07	-8.580323E-07	-8.393555E-07
 0.233765	-8.712158E-07	-8.800049E-07	-8.536377E-07
 0.233459	-8.624268E-07	-8.613282E-07	-8.492432E-07
 0.233154	-9.008789E-07	-9.052735E-07	-8.898926E-07
 0.232849	-8.591309E-07	-8.767090E-07	-8.646241E-07
 0.232544	-8.931885E-07	-8.898926E-07	-8.865967E-07
 0.232239	-8.986817E-07	-9.052735E-07	-8.833008E-07
 0.231934	-9.206543E-07	-9.217530E-07	-9.118653E-07
 0.231628	-8.887940E-07	-8.865967E-07	-8.690186E-07
 0.231323	-9.162598E-07	-9.162598E-07	-8.953858E-07
 0.231018	-9.008789E-07	-9.228516E-07	-8.997803E-07
 0.230713	-9.239502E-07	-9.338379E-07	-9.305420E-07
 0.230408	-9.195557E-07	-9.140625E-07	-9.052735E-07
 0.230103	-9.459229E-07	-9.602051E-07	-9.404297E-07
 0.229797	-9.283448E-07	-9.415283E-07	-9.173584E-07
 0.229492	-9.656983E-07	-9.656983E-07	-9.459229E-07
 0.229187	-9.272461E-07	-9.360352E-07	-9.217530E-07
 0.228882	-9.569092E-07	-9.536133E-07	-9.393311E-07
 0.228577	-9.492188E-07	-9.415283E-07	-9.250489E-07
 0.228271	-9.887696E-07	-9.832764E-07	-9.667969E-07
 0.227966	-9.536133E-07	-9.492188E-07	-9.404297E-07
 0.227661	-9.744873E-07	-9.788819E-07	-9.624024E-07
 0.227356	-9.887696E-07	-9.821778E-07	-9.678955E-07
 0.227051	-1.000855E-06	-1.010742E-06	-1.008545E-06
 0.226746	-9.635010E-07	-9.613037E-07	-9.536133E-07
 0.226440	-1.000855E-06	-9.964600E-07	-9.799805E-07
 0.226135	-9.887696E-07	-1.001953E-06	-9.865723E-07
 0.225830	-1.028320E-06	-1.029419E-06	-1.015137E-06
 0.225525	-9.975586E-07	-9.909668E-07	-9.645996E-07
 0.225220	-1.042603E-06	-1.041504E-06	-1.006348E-06
 0.224915	-1.017334E-06	-1.023926E-06	-1.000855E-06
 0.224609	-1.049194E-06	-1.059082E-06	-1.028320E-06
 0.224304	-1.030518E-06	-1.016235E-06	-9.964600E-07
 0.223999	-1.037109E-06	-1.038208E-06	-1.018433E-06
 0.223694	-1.022827E-06	-1.019531E-06	-1.006348E-06
 0.223389	-1.079956E-06	-1.057983E-06	-1.039307E-06
 0.223083	-1.025024E-06	-1.037109E-06	-1.028320E-06
 0.222778	-1.077759E-06	-1.077759E-06	-1.052490E-06
 0.222473	-1.066772E-06	-1.079956E-06	-1.039307E-06
 0.222168	-1.110718E-06	-1.112915E-06	-1.077759E-06
 0.221863	-1.049194E-06	-1.053589E-06	-1.038208E-06
 0.221558	-1.082153E-06	-1.086548E-06	-1.064575E-06
 0.221252	-1.085449E-06	-1.082153E-06	-1.061279E-06
 0.220947	-1.118408E-06	-1.122803E-06	-1.100830E-06
 0.220642	-1.076660E-06	-1.076660E-06	-1.060181E-06
 0.220337	-1.123901E-06	-1.127197E-06	-1.105225E-06
 0.220032	-1.116211E-06	-1.123901E-06	-1.094238E-06
 0.219727	-1.145874E-06	-1.159058E-06	-1.129395E-06
 0.219421	-1.104126E-06	-1.104126E-06	-1.081055E-06
 0.219116	-1.140381E-06	-1.137085E-06	-1.112915E-06
 0.218811	-1.122803E-06	-1.121704E-06	-1.097534E-06
 0.218506	-1.162354E-06	-1.157959E-06	-1.135986E-06
 0.218201	-1.144775E-06	-1.131592E-06	-1.116211E-06
 0.217896	-1.167847E-06	-1.172241E-06	-1.148071E-06
 0.217590	-1.149170E-06	-1.141480E-06	-1.128296E-06
 0.217285	-1.210693E-06	-1.199707E-06	-1.177734E-06
 0.216980	-1.153564E-06	-1.144775E-06	-1.135986E-06
 0.216675	-1.184326E-06	-1.188721E-06	-1.170044E-06
 0.216370	-1.184326E-06	-1.176636E-06	-1.155762E-06
 0.216064	-1.229370E-06	-1.228272E-06	-1.205200E-06
 0.215759	-1.174439E-06	-1.176636E-06	-1.149170E-06
 0.215454	-1.212891E-06	-1.230469E-06	-1.194214E-06
 0.215149	-1.228272E-06	-1.227173E-06	-1.192017E-06
 0.214844	-1.263428E-06	-1.263428E-06	-1.228272E-06
 0.214539	-1.159058E-06	-1.151367E-06	-1.121704E-06
 0.214233	-1.243652E-06	-1.218384E-06	-1.200806E-06
 0.213928	-1.226074E-06	-1.208496E-06	-1.184326E-06
 0.213623	-1.263428E-06	-1.253540E-06	-1.221680E-06
 0.213318	-1.234863E-06	-1.223877E-06	-1.198608E-06
 0.213013	-1.274414E-06	-1.265625E-06	-1.248047E-06
 0.212708	-1.246948E-06	-1.250244E-06	-1.219482E-06
 0.212402	-1.306274E-06	-1.294189E-06	-1.282105E-06
 0.212097	-1.256836E-06	-1.249146E-06	-1.216187E-06
 0.211792	-1.290894E-06	-1.284302E-06	-1.260132E-06
 0.211487	-1.277710E-06	-1.275513E-06	-1.239258E-06
 0.211182	-1.338135E-06	-1.328247E-06	-1.287598E-06
 0.210876	-1.286499E-06	-1.283203E-06	-1.263428E-06
 0.210571	-1.322754E-06	-1.313965E-06	-1.282105E-06
 0.210266	-1.323853E-06	-1.308472E-06	-1.281006E-06
 0.209961	-1.367798E-06	-1.350220E-06	-1.326050E-06
 0.209656	-1.298584E-06	-1.286499E-06	-1.266724E-06
 0.209351	-1.343628E-06	-1.332642E-06	-1.300781E-06
 0.209045	-1.334839E-06	-1.333740E-06	-1.291992E-06
 0.208740	-1.380981E-06	-1.374390E-06	-1.337036E-06
 0.208435	-1.331543E-06	-1.311768E-06	-1.281006E-06
 0.208130	-1.390869E-06	-1.367798E-06	-1.349121E-06
 0.207825	-1.356812E-06	-1.361206E-06	-1.331543E-06
 0.207520	-1.421631E-06	-1.397461E-06	-1.369995E-06
 0.207214	-1.366699E-06	-1.333740E-06	-1.309570E-06
 0.206909	-1.391968E-06	-1.387573E-06	-1.359009E-06
 0.206604	-1.372192E-06	-1.360107E-06	-1.331543E-06
 0.206299	-1.434814E-06	-1.421631E-06	-1.398560E-06
 0.205994	-1.390869E-06	-1.386475E-06	-1.355713E-06
 0.205688	-1.427124E-06	-1.417236E-06	-1.393066E-06
 0.205383	-1.407349E-06	-1.399658E-06	-1.369995E-06
 0.205078	-1.474365E-06	-1.478760E-06	-1.442505E-06
 0.204773	-1.408447E-06	-1.397461E-06	-1.374390E-06
 0.204468	-1.445801E-06	-1.416138E-06	-1.396362E-06
 0.204163	-1.440308E-06	-1.409546E-06	-1.374390E-06
 0.203857	-1.478760E-06	-1.456787E-06	-1.427124E-06
 0.203552	-1.415039E-06	-1.404053E-06	-1.371094E-06
 0.203247	-1.477661E-06	-1.463379E-06	-1.422730E-06
 0.202942	-1.464478E-06	-1.445801E-06	-1.429321E-06
 0.202637	-1.507324E-06	-1.476563E-06	-1.461182E-06
 0.202332	-1.439209E-06	-1.412842E-06	-1.386475E-06
 0.202026	-1.473267E-06	-1.476563E-06	-1.442505E-06
 0.201721	-1.455689E-06	-1.455689E-06	-1.432617E-06
 0.201416	-1.524902E-06	-1.510620E-06	-1.469971E-06
 0.201111	-1.478760E-06	-1.451294E-06	-1.440308E-06
 0.200806	-1.504028E-06	-1.500732E-06	-1.472168E-06
 0.200500	-1.497437E-06	-1.480957E-06	-1.455689E-06
 0.200195	-1.556763E-06	-1.545776E-06	-1.520508E-06
 0.199890	-1.483154E-06	-1.482056E-06	-1.442505E-06
 0.199585	-1.515015E-06	-1.485352E-06	-1.460083E-06
 0.199280	-1.508423E-06	-1.476563E-06	-1.447998E-06
 0.198975	-1.551270E-06	-1.550171E-06	-1.522705E-06
 0.198669	-1.484253E-06	-1.475464E-06	-1.468872E-06
 0.198364	-1.555664E-06	-1.538086E-06	-1.497437E-06
 0.198059	-1.534790E-06	-1.522705E-06	-1.505127E-06
 0.197754	-1.579834E-06	-1.580933E-06	-1.545776E-06
 0.197449	-1.508423E-06	-1.479858E-06	-1.455689E-06
 0.197144	-1.554565E-06	-1.555664E-06	-1.522705E-06
 0.196838	-1.545776E-06	-1.530396E-06	-1.504028E-06
 0.196533	-1.600708E-06	-1.565552E-06	-1.549072E-06
 0.196228	-1.542481E-06	-1.520508E-06	-1.491943E-06
 0.195923	-1.586426E-06	-1.579834E-06	-1.544678E-06
 0.195618	-1.565552E-06	-1.551270E-06	-1.528198E-06
 0.195313	-1.632568E-06	-1.631470E-06	-1.587524E-06
 0.195007	-1.520508E-06	-1.516113E-06	-1.480957E-06
 0.194702	-1.569946E-06	-1.550171E-06	-1.532593E-06
 0.194397	-1.549072E-06	-1.540283E-06	-1.502930E-06
 0.194092	-1.613892E-06	-1.597412E-06	-1.575440E-06
 0.193787	-1.552368E-06	-1.545776E-06	-1.502930E-06
 0.193481	-1.599609E-06	-1.565552E-06	-1.549072E-06
 0.193176	-1.584229E-06	-1.568848E-06	-1.529297E-06
 0.192871	-1.629273E-06	-1.602905E-06	-1.588623E-06
 0.192566	-1.546875E-06	-1.542481E-06	-1.522705E-06
 0.192261	-1.605103E-06	-1.588623E-06	-1.580933E-06
 0.191956	-1.593018E-06	-1.573242E-06	-1.555664E-06
 0.191650	-1.620483E-06	-1.612793E-06	-1.584229E-06
 0.191345	-1.584229E-06	-1.572144E-06	-1.538086E-06
 0.191040	-1.617188E-06	-1.635864E-06	-1.597412E-06
 0.190735	-1.606201E-06	-1.601807E-06	-1.585327E-06
 0.190430	-1.672119E-06	-1.652344E-06	-1.619385E-06
 0.190125	-1.596314E-06	-1.582031E-06	-1.557861E-06
 0.189819	-1.612793E-06	-1.601807E-06	-1.582031E-06
 0.189514	-1.602905E-06	-1.595215E-06	-1.563355E-06
 0.189209	-1.665527E-06	-1.653442E-06	-1.631470E-06
 0.188904	-1.606201E-06	-1.585327E-06	-1.572144E-06
 0.188599	-1.634766E-06	-1.636963E-06	-1.600708E-06
 0.188293	-1.639160E-06	-1.622681E-06	-1.589722E-06
 0.187988	-1.680908E-06	-1.684204E-06	-1.662231E-06
 0.187683	-1.608398E-06	-1.597412E-06	-1.583130E-06
 0.187378	-1.653442E-06	-1.639160E-06	-1.610596E-06
 0.187073	-1.644653E-06	-1.631470E-06	-1.602905E-06
 0.186768	-1.682007E-06	-1.669922E-06	-1.653442E-06
 0.186462	-1.621582E-06	-1.628174E-06	-1.602905E-06
 0.186157	-1.696289E-06	-1.683106E-06	-1.646851E-06
 0.185852	-1.664429E-06	-1.650147E-06	-1.631470E-06
 0.185547	-1.702881E-06	-1.702881E-06	-1.662231E-06
 0.185242	-1.650147E-06	-1.635864E-06	-1.616089E-06
 0.184937	-1.660034E-06	-1.671021E-06	-1.651245E-06
 0.184631	-1.649048E-06	-1.639160E-06	-1.610596E-06
 0.184326	-1.703980E-06	-1.696289E-06	-1.661133E-06
 0.184021	-1.651245E-06	-1.639160E-06	-1.624878E-06
 0.183716	-1.678711E-06	-1.678711E-06	-1.657837E-06
 0.183411	-1.651245E-06	-1.665527E-06	-1.636963E-06
 0.183105	-1.746826E-06	-1.725952E-06	-1.696289E-06
 0.182800	-1.646851E-06	-1.631470E-06	-1.610596E-06
 0.182495	-1.686401E-06	-1.675415E-06	-1.647949E-06
 0.182190	-1.669922E-06	-1.655640E-06	-1.640259E-06
 0.181885	-1.732544E-06	-1.725952E-06	-1.706177E-06
 0.181580	-1.651245E-06	-1.666626E-06	-1.633667E-06
 0.181274	-1.724854E-06	-1.714966E-06	-1.689697E-06
 0.180969	-1.697388E-06	-1.702881E-06	-1.667725E-06
 0.180664	-1.749023E-06	-1.741333E-06	-1.718262E-06
 0.180359	-1.662231E-06	-1.667725E-06	-1.638062E-06
 0.180054	-1.710571E-06	-1.709473E-06	-1.678711E-06
 0.179749	-1.683106E-06	-1.677612E-06	-1.651245E-06
 0.179443	-1.738037E-06	-1.720459E-06	-1.706177E-06
 0.179138	-1.682007E-06	-1.666626E-06	-1.651245E-06
 0.178833	-1.733643E-06	-1.736939E-06	-1.714966E-06
 0.178528	-1.702881E-06	-1.695190E-06	-1.674316E-06
 0.178223	-1.775391E-06	-1.754517E-06	-1.736939E-06
 0.177917	-1.680908E-06	-1.672119E-06	-1.660034E-06
 0.177612	-1.712769E-06	-1.718262E-06	-1.692993E-06
 0.177307	-1.699585E-06	-1.697388E-06	-1.680908E-06
 0.177002	-1.768799E-06	-1.766602E-06	-1.756714E-06
 0.176697	-1.706177E-06	-1.689697E-06	-1.668823E-06
 0.176392	-1.754517E-06	-1.741333E-06	-1.711670E-06
 0.176086	-1.731445E-06	-1.735840E-06	-1.719360E-06
 0.175781	-1.773193E-06	-1.803955E-06	-1.765503E-06
 0.175476	-1.617188E-06	-1.616089E-06	-1.605103E-06
 0.175171	-1.721558E-06	-1.710571E-06	-1.687500E-06
 0.174866	-1.696289E-06	-1.696289E-06	-1.674316E-06
 0.174561	-1.735840E-06	-1.738037E-06	-1.733643E-06
 0.174255	-1.694092E-06	-1.686401E-06	-1.668823E-06
 0.173950	-1.758911E-06	-1.755615E-06	-1.732544E-06
 0.173645	-1.721558E-06	-1.721558E-06	-1.699585E-06
 0.173340	-1.778687E-06	-1.760010E-06	-1.746826E-06
 0.173035	-1.698486E-06	-1.696289E-06	-1.687500E-06
 0.172729	-1.741333E-06	-1.749023E-06	-1.728149E-06
 0.172424	-1.734741E-06	-1.716065E-06	-1.689697E-06
 0.172119	-1.799561E-06	-1.762207E-06	-1.758911E-06
 0.171814	-1.707275E-06	-1.716065E-06	-1.695190E-06
 0.171509	-1.763306E-06	-1.744629E-06	-1.724854E-06
 0.171204	-1.747925E-06	-1.743530E-06	-1.718262E-06
 0.170898	-1.814941E-06	-1.817139E-06	-1.784180E-06
 0.170593	-1.712769E-06	-1.708374E-06	-1.694092E-06
 0.170288	-1.754517E-06	-1.728149E-06	-1.717163E-06
 0.169983	-1.721558E-06	-1.736939E-06	-1.711670E-06
 0.169678	-1.787476E-06	-1.791870E-06	-1.768799E-06
 0.169373	-1.718262E-06	-1.710571E-06	-1.694092E-06
 0.169067	-1.785278E-06	-1.777588E-06	-1.747925E-06
 0.168762	-1.743530E-06	-1.734741E-06	-1.723755E-06
 0.168457	-1.811646E-06	-1.796265E-06	-1.769898E-06
 0.168152	-1.739136E-06	-1.723755E-06	-1.706177E-06
 0.167847	-1.775391E-06	-1.769898E-06	-1.762207E-06
 0.167542	-1.743530E-06	-1.721558E-06	-1.723755E-06
 0.167236	-1.798462E-06	-1.800659E-06	-1.778687E-06
 0.166931	-1.736939E-06	-1.734741E-06	-1.725952E-06
 0.166626	-1.786377E-06	-1.806152E-06	-1.770996E-06
 0.166321	-1.775391E-06	-1.764404E-06	-1.740234E-06
 0.166016	-1.842407E-06	-1.836914E-06	-1.816040E-06
 0.165710	-1.731445E-06	-1.736939E-06	-1.703980E-06
 0.165405	-1.757813E-06	-1.758911E-06	-1.735840E-06
 0.165100	-1.749023E-06	-1.756714E-06	-1.733643E-06
 0.164795	-1.808350E-06	-1.803955E-06	-1.790772E-06
 0.164490	-1.730347E-06	-1.719360E-06	-1.695190E-06
 0.164185	-1.792969E-06	-1.781982E-06	-1.769898E-06
 0.163879	-1.760010E-06	-1.751221E-06	-1.747925E-06
 0.163574	-1.816040E-06	-1.833618E-06	-1.814941E-06
 0.163269	-1.740234E-06	-1.721558E-06	-1.724854E-06
 0.162964	-1.792969E-06	-1.789673E-06	-1.769898E-06
 0.162659	-1.755615E-06	-1.751221E-06	-1.732544E-06
 0.162354	-1.814941E-06	-1.814941E-06	-1.805054E-06
 0.162048	-1.745728E-06	-1.762207E-06	-1.746826E-06
 0.161743	-1.808350E-06	-1.801758E-06	-1.798462E-06
 0.161438	-1.792969E-06	-1.774292E-06	-1.756714E-06
 0.161133	-1.851196E-06	-1.850098E-06	-1.832520E-06
 0.160828	-1.753418E-06	-1.739136E-06	-1.723755E-06
 0.160522	-1.772095E-06	-1.788574E-06	-1.776489E-06
 0.160217	-1.770996E-06	-1.763306E-06	-1.756714E-06
 0.159912	-1.841309E-06	-1.833618E-06	-1.819336E-06
 0.159607	-1.743530E-06	-1.734741E-06	-1.724854E-06
 0.159302	-1.807251E-06	-1.802857E-06	-1.781982E-06
 0.158997	-1.790772E-06	-1.803955E-06	-1.789673E-06
 0.158691	-1.851196E-06	-1.857788E-06	-1.844605E-06
 0.158386	-1.747925E-06	-1.735840E-06	-1.725952E-06
 0.158081	-1.824829E-06	-1.800659E-06	-1.791870E-06
 0.157776	-1.789673E-06	-1.779785E-06	-1.753418E-06
 0.157471	-1.840210E-06	-1.843506E-06	-1.833618E-06
 0.157166	-1.783081E-06	-1.786377E-06	-1.757813E-06
 0.156860	-1.845703E-06	-1.818237E-06	-1.816040E-06
 0.156555	-1.787476E-06	-1.788574E-06	-1.780884E-06
 0.156250	-1.866577E-06	-1.883057E-06	-1.846802E-06
 0.155945	-1.734741E-06	-1.731445E-06	-1.730347E-06
 0.155640	-1.784180E-06	-1.786377E-06	-1.772095E-06
 0.155334	-1.770996E-06	-1.756714E-06	-1.745728E-06
 0.155029	-1.831421E-06	-1.835815E-06	-1.817139E-06
 0.154724	-1.760010E-06	-1.753418E-06	-1.731445E-06
 0.154419	-1.808350E-06	-1.800659E-06	-1.791870E-06
 0.154114	-1.809448E-06	-1.794067E-06	-1.777588E-06
 0.153809	-1.867676E-06	-1.857788E-06	-1.842407E-06
 0.153503	-1.749023E-06	-1.733643E-06	-1.730347E-06
 0.153198	-1.790772E-06	-1.812744E-06	-1.785278E-06
 0.152893	-1.789673E-06	-1.791870E-06	-1.787476E-06
 0.152588	-1.842407E-06	-1.846802E-06	-1.832520E-06
 0.152283	-1.775391E-06	-1.769898E-06	-1.752319E-06
 0.151978	-1.825928E-06	-1.845703E-06	-1.817139E-06
 0.151672	-1.805054E-06	-1.808350E-06	-1.796265E-06
 0.151367	-1.868774E-06	-1.873169E-06	-1.848999E-06
 0.151062	-1.787476E-06	-1.778687E-06	-1.758911E-06
 0.150757	-1.833618E-06	-1.819336E-06	-1.797363E-06
 0.150452	-1.778687E-06	-1.768799E-06	-1.760010E-06
 0.150146	-1.851196E-06	-1.842407E-06	-1.839111E-06
 0.149841	-1.789673E-06	-1.783081E-06	-1.777588E-06
 0.149536	-1.835815E-06	-1.845703E-06	-1.824829E-06
 0.149231	-1.819336E-06	-1.800659E-06	-1.791870E-06
 0.148926	-1.872070E-06	-1.874268E-06	-1.850098E-06
 0.148621	-1.770996E-06	-1.776489E-06	-1.760010E-06
 0.148315	-1.834717E-06	-1.825928E-06	-1.811646E-06
 0.148010	-1.811646E-06	-1.800659E-06	-1.798462E-06
 0.147705	-1.861084E-06	-1.875366E-06	-1.864380E-06
 0.147400	-1.779785E-06	-1.786377E-06	-1.773193E-06
 0.147095	-1.862183E-06	-1.853394E-06	-1.833618E-06
 0.146790	-1.820435E-06	-1.853394E-06	-1.829224E-06
 0.146484	-1.890747E-06	-1.880859E-06	-1.869873E-06
 0.146179	-1.817139E-06	-1.795166E-06	-1.780884E-06
 0.145874	-1.821533E-06	-1.833618E-06	-1.822632E-06
 0.145569	-1.791870E-06	-1.788574E-06	-1.794067E-06
 0.145264	-1.859985E-06	-1.869873E-06	-1.855591E-06
 0.144958	-1.798462E-06	-1.808350E-06	-1.785278E-06
 0.144653	-1.856690E-06	-1.853394E-06	-1.852295E-06
